3	-1.660	-1.256	-0.460	-0.240	-0.894	-1.159	1.510	0.263	0.585	-0.137	0.289	0.933	-0.996	0.265	0.696	1.545	1.948	0.070	1.139	-2.670	1.552	-0.726	-0.241	0.441	-0.153	0.196	1.588	-0.384
2	0.969	0.427	-0.646	1.775	-1.194	0.919	1.001	-0.671	1.392	-0.250	0.289	0.260	-0.134	0.811	0.793	-1.749	1.304	-1.662	1.033	1.127	-1.091	-0.411	-1.106	-0.215	-0.308	0.780	1.310	1.396
0	0.788	0.754	0.603	-0.034	1.722	0.700	0.222	0.567	-0.399	-0.057	-2.082	-0.387	1.760	0.148	0.107	0.999	0.358	-0.786	0.024	-1.135	0.184	-0.838	0.928	-0.510	-0.825	-0.113	0.365	-1.207
0	1.113	-0.002	-0.023	0.181	0.004	-0.770	0.208	0.509	-0.545	0.477	-0.737	-0.332	-0.158	1.075	0.311	0.823	0.246	0.503	-0.248	0.023	1.012	-1.499	0.006	0.181	0.519	0.193	0.089	-1.017
2	1.818	0.498	-1.502	-0.228	0.245	-1.685	-0.536	-1.405	-1.030	0.339	-0.049	-1.095	-0.067	-0.362	0.883	-2.074	-0.741	1.517	-1.164	-1.081	-0.518	1.269	0.402	-1.062	-0.084	-0.352	0.450	-0.042
2	-0.224	0.191	0.317	-1.978	0.370	0.375	0.012	0.765	0.328	-1.258	1.552	0.444	-1.281	-0.571	-0.489	0.427	0.790	0.144	0.496	0.396	-2.255	-0.953	-2.418	-0.786	-0.235	-1.300	-0.386	0.385
1	-0.226	0.499	0.719	-1.400	-0.190	-1.072	-0.565	1.273	1.153	0.589	-1.405	0.187	-0.576	0.992	-0.563	-0.828	0.361	1.214	1.068	1.299	1.308	1.633	0.181	-0.445	-0.826	1.195	-0.173	-0.910
2	1.487	0.815	0.242	-0.459	-0.549	-0.336	0.457	0.836	-1.444	-1.947	-0.951	-0.408	1.196	-0.280	0.255	0.418	-1.024	1.460	-0.665	1.560	-0.126	-0.338	-1.111	0.197	2.254	0.414	0.270	-0.667
2	0.134	-2.809	-0.589	1.407	0.982	-0.509	-0.433	0.567	0.935	-0.533	-0.234	-0.566	-1.331	-0.220	-0.296	-1.261	0.646	0.483	0.696	-0.768	-1.984	0.467	-0.664	-0.891	-1.257	-0.275	1.577	-0.505
2	-0.007	0.654	0.300	-0.160	-0.415	0.932	-0.931	0.773	0.808	-0.445	0.303	0.553	-0.111	-0.877	-1.309	-1.049	0.823	-1.359	0.323	-0.419	-1.041	-1.409	-0.156	1.282	0.079	2.771	1.826	-0.969
4	-0.020	-2.806	0.460	0.553	-0.713	-0.138	0.914	-0.473	-1.644	-1.999	-1.183	2.036	1.204	-1.055	-1.515	0.872	-1.056	-0.363	0.240	0.415	-0.953	-0.321	0.408	-2.044	-0.186	1.377	0.406	-0.823
0	-1.146	-0.460	1.027	0.773	-0.588	0.467	-0.451	0.384	0.782	-0.718	-0.361	0.100	-0.490	-0.609	0.359	1.080	-0.581	-0.749	-0.838	-0.091	1.344	-0.399	1.324	-0.484	-1.310	1.707	-0.141	0.947
3	-0.900	1.307	-0.260	-2.423	-0.924	1.963	0.640	-0.396	0.809	-1.438	0.855	1.461	-0.758	0.641	1.130	-2.088	-0.986	-0.244	0.659	0.295	0.071	-0.015	-0.740	-1.605	0.106	-0.224	-0.036	-0.253
3	-1.542	0.502	1.440	0.053	-0.427	0.805	-0.161	-0.275	0.316	0.753	-1.073	-1.747	-1.189	-0.811	1.953	-0.461	0.520	-0.569	-0.679	1.087	-1.801	1.310	-0.005	0.109	1.083	1.419	-0.888	-1.525
0	0.220	0.132	0.564	-0.492	-0.214	0.810	0.277	-0.114	-1.401	1.498	-0.661	0.987	0.176	-1.293	1.252	0.255	1.335	-0.182	0.704	-1.763	-0.500	-1.273	-0.375	0.472	-0.605	0.864	-0.857	0.885
2	-0.303	-0.931	-0.018	0.123	0.157	-1.561	1.262	0.247	-0.227	-1.078	1.245	2.138	2.150	0.231	1.059	0.518	-0.843	0.664	1.188	-1.775	-0.960	-0.884	0.628	-1.403	-0.302	0.042	-0.755	0.493
4	-1.210	-0.115	-1.503	-0.200	-1.249	0.207	-0.679	0.291	1.082	1.589	-2.528	-0.834	-0.303	0.460	-1.650	-0.982	0.130	0.085	0.378	0.444	0.339	0.194	0.056	0.665	-2.239	1.544	-2.204	-1.079
3	0.326	-0.491	0.950	-2.250	-0.512	1.331	1.182	-0.106	-1.048	-0.666	-0.558	-1.145	0.728	-0.010	1.477	-1.323	-0.995	0.730	1.870	-1.170	0.122	-0.735	-1.560	-0.775	-0.551	0.049	-1.538	0.337
4	1.123	0.416	-0.064	1.365	0.390	0.209	1.934	-1.105	-1.498	1.986	-1.772	1.887	0.107	-1.320	0.422	-1.004	-0.613	0.467	-0.858	-0.878	0.839	-0.643	-0.992	-1.991	-0.925	-0.876	-1.000	1.512
4	-2.078	1.318	-1.470	-0.147	-0.183	0.533	0.168	-0.533	1.713	1.709	0.356	-0.131	1.514	1.056	-1.271	2.227	-0.961	-0.453	-1.484	-0.521	1.179	0.030	0.217	-0.810	0.704	-1.920	-0.333	-0.146
3	1.520	-2.293	-0.952	-0.323	0.763	-0.647	-0.684	0.156	-0.474	-1.345	1.188	0.609	0.882	0.186	-0.108	1.398	-0.744	0.504	0.181	0.102	-1.497	-0.958	1.846	0.612	-1.169	-1.705	-1.137	-0.891
3	-0.357	-0.485	-0.723	0.416	-0.502	0.010	-0.889	-0.558	1.914	-0.800	1.495	-1.110	1.585	-0.148	0.359	-0.932	0.261	0.365	0.009	-1.419	-0.872	-1.266	-0.051	-0.987	-1.201	-1.179	-0.900	2.525
4	1.617	-1.622	-2.033	0.167	0.840	-1.711	-1.300	0.793	-1.152	-0.256	0.210	0.955	-0.306	0.492	-1.240	0.589	-0.909	-1.381	2.065	1.830	0.148	1.547	-0.326	-0.136	-0.177	-0.913	-2.344	-0.309
2	1.295	0.681	0.815	-0.027	0.785	1.884	0.988	0.670	-2.202	0.640	0.302	-0.530	-0.632	0.764	1.528	-0.133	-0.480	-0.917	-1.548	-0.104	0.713	0.508	-0.975	0.517	-0.208	-1.411	-1.906	0.193
4	0.396	0.690	0.330	-0.497	1.549	-0.475	0.388	-0.173	-1.084	-0.576	0.634	2.456	0.311	0.372	-1.070	2.409	-0.555	1.027	-0.651	-0.001	-0.599	-0.850	0.840	1.300	-1.804	1.251	1.770	-1.730
1	-1.338	0.103	-0.269	-0.540	1.291	1.977	0.641	-0.638	1.569	-1.936	-0.236	0.315	-1.408	-0.832	-0.568	0.784	0.094	-0.025	-0.458	0.450	1.113	-0.198	0.828	0.926	-0.380	0.246	0.747	-0.621
3	2.175	-0.986	-0.064	-0.112	-1.686	0.486	0.313	1.111	0.411	0.193	-0.683	-1.836	0.606	1.550	-1.428	0.718	-0.068	-0.968	1.515	0.300	0.252	-1.516	1.651	-0.701	0.334	0.990	0.363	0.852
4	1.060	-0.652	1.759	1.896	0.578	-2.229	-0.843	-1.533	-0.148	-0.638	0.443	-1.242	-2.361	0.973	1.049	-2.309	-0.540	-0.408	-0.600	1.281	0.151	-1.779	0.718	0.127	0.067	0.660	-1.929	-0.023
4	-0.552	-1.177	1.450	0.540	0.989	-0.983	1.334	-2.897	-1.282	0.164	0.907	-0.679	-1.973	-0.897	-1.123	2.796	0.689	-1.021	-1.577	-0.820	0.162	-0.482	2.154	-0.745	0.619	-0.706	0.835	-0.440
1	-1.213	-0.183	-0.478	-1.750	0.595	-0.954	0.268	1.871	-0.958	0.575	-0.741	-1.561	1.615	0.178	0.380	-1.407	-0.703	-0.471	-0.063	0.861	0.482	-0.458	-0.791	-0.388	-0.179	-0.474	-0.224	1.145
4	0.010	1.698	0.586	0.751	0.041	-0.152	-1.545	-2.259	0.196	1.313	0.344	0.624	1.584	0.329	-0.123	-0.819	2.022	0.527	-0.944	-1.171	1.253	-1.037	1.854	-2.756	1.423	0.487	0.119	-0.175
3	-1.854	-0.070	-1.585	-0.378	-1.241	-0.070	-0.915	-0.693	1.064	-0.448	-2.739	-0.166	1.414	0.360	0.924	-0.611	0.637	-0.458	0.319	1.172	-1.075	-1.797	-0.421	0.329	1.647	0.088	0.627	-0.686
3	0.471	-0.079	0.626	0.798	0.642	-1.549	2.033	2.403	-1.909	0.511	2.046	1.002	1.013	-1.439	0.791	0.239	0.780	-1.036	-1.071	-0.143	-0.379	-0.157	-0.480	-0.201	-0.666	-0.048	-1.424	0.514
4	-0.243	0.115	1.298	0.646	0.701	0.723	-0.154	0.319	-1.085	1.269	-2.783	-0.087	1.141	-1.364	0.400	-0.681	-0.369	0.946	0.198	-2.034	-0.976	0.975	0.449	1.748	1.683	-0.342	2.503	0.024
4	-0.107	0.657	-0.300	-1.099	0.851	-2.220	-0.488	-1.099	1.071	0.224	-1.957	0.554	0.051	-0.903	-0.644	0.618	0.889	-0.352	0.534	-0.869	1.709	2.086	-1.427	1.416	1.343	0.675	-2.660	1.202
2	1.279	-1.467	-1.246	-0.014	-0.479	0.705	0.457	1.576	0.543	0.470	-1.136	-0.254	0.927	2.938	-0.842	1.177	0.016	0.119	-0.819	-0.478	-0.091	0.884	1.509	-0.483	-0.552	0.753	-0.247	1.070
4	-0.734	-0.496	0.392	1.784	0.604	-0.387	-0.305	-0.149	-1.341	-0.458	-0.502	2.778	0.927	-1.073	-1.569	-1.306	1.414	-1.349	1.610	0.240	-0.246	-1.145	1.264	0.546	0.900	-0.273	0.667	1.482
0	0.441	0.303	-0.778	-1.144	1.085	0.492	1.286	-1.059	0.075	0.794	1.799	0.458	0.391	-0.683	-0.177	-1.312	-0.638	1.030	-0.761	0.042	-0.496	0.297	-0.601	0.363	0.400	-0.648	-1.198	-1.012
0	-0.764	0.115	-0.417	0.163	1.187	0.402	0.372	0.044	1.589	-0.983	0.387	-0.614	0.308	-0.499	0.433	0.059	1.341	-0.656	-1.019	0.347	-0.334	0.942	-1.288	0.993	-0.758	2.074	1.055	-0.034
3	-0.627	1.316	-3.091	0.254	0.330	-0.862	1.070	0.681	0.273	-1.904	-1.051	1.955	0.004	1.411	-1.437	-0.983	-0.481	0.330	1.006	-0.516	1.816	0.579	-0.379	-0.013	-0.075	0.005	-0.642	-0.386
0	0.605	-0.327	-0.905	0.724	0.131	-0.554	0.141	0.364	1.256	-0.146	0.459	0.117	-0.201	1.093	-0.103	-0.637	-1.062	-0.440	-0.102	0.478	-0.732	0.974	-0.320	0.449	-1.299	-0.642	-1.329	1.050
1	-0.771	1.059	0.209	-0.810	0.412	-0.659	-0.753	0.186	0.306	-0.450	-0.472	-0.384	0.582	0.653	0.558	-0.650	2.132	-2.259	-0.923	0.509	1.522	0.325	-0.318	1.179	-0.493	-0.815	0.804	1.456
0	-0.818	-0.339	0.398	0.004	-0.909	0.573	2.284	-0.422	0.488	0.228	-0.371	0.806	0.793	-0.550	1.433	0.011	1.076	0.344	0.040	-0.008	0.676	-1.100	0.371	1.310	0.511	-1.747	-1.383	0.021
2	-0.977	-0.361	1.187	0.342	-1.219	0.223	-0.153	0.052	0.947	0.241	-0.093	-0.142	1.077	-0.720	-2.168	-0.225	0.378	-0.416	-0.525	-0.364	-0.025	-1.298	0.661	-2.662	0.540	0.313	0.497	-1.928
0	0.934	-0.702	-1.118	-1.040	0.587	-1.010	-0.249	-1.691	0.541	0.579	-0.185	0.194	0.796	0.167	0.781	-1.168	0.379	0.193	1.202	0.030	-0.097	-0.557	1.491	-2.356	0.511	-0.020	-0.184	-0.329
4	-0.790	-2.032	1.623	0.882	0.662	0.487	0.630	-1.505	-1.562	0.630	-2.168	0.427	0.780	1.752	-0.313	-1.090	1.052	-0.242	-1.702	-3.109	0.581	0.793	-0.010	-0.045	0.018	-0.182	-1.596	-0.362
2	-0.032	-0.058	-1.111	-0.955	1.787	1.604	0.957	-0.632	-0.450	-0.470	2.346	0.436	-0.107	-1.088	1.182	-0.471	-0.746	-0.670	0.064	0.329	-1.482	-0.014	-0.343	-0.687	0.655	-0.019	-1.783	-0.793
2	0.112	0.754	-0.893	-1.904	0.328	0.759	-1.743	1.006	-0.541	-0.262	-0.384	-0.365	-0.261	0.189	-0.343	1.520	0.107	0.473	2.010	0.816	2.782	-0.243	0.807	0.484	0.229	0.513	0.088	0.831
2	1.897	-0.935	0.050	0.584	0.834	0.221	-0.113	-1.565	-0.403	0.608	1.350	-1.121	1.260	1.005	0.190	-0.786	1.399	-0.089	0.475	-0.808	-1.436	0.673	0.393	0.460	-1.070	0.785	0.725	2.486
3	0.548	-0.166	-0.540	1.001	-1.218	-1.374	-1.241	0.346	-0.723	-0.111	1.385	-1.177	-1.702	0.830	-0.834	-1.172	-0.108	-0.191	-0.868	0.562	-0.779	-0.825	-1.866	-2.455	0.236	-1.321	-0.153	1.928
0	-0.885	0.437	1.277	-0.896	-1.432	-0.382	0.469	-0.524	1.248	0.176	-0.362	-0.425	0.724	-0.758	-1.348	-0.453	0.236	-0.964	-1.693	0.326	-0.437	-0.202	0.730	0.142	-1.131	-1.855	0.475	0.679
3	-1.205	-0.086	-1.198	0.341	0.453	1.191	-0.209	1.032	1.612	0.074	2.235	1.437	-0.479	2.944	-0.068	1.400	0.629	0.303	1.309	0.151	-0.076	-0.046	-1.144	1.067	-0.660	0.210	0.020	0.607
3	1.272	2.038	2.403	-0.075	1.197	-0.044	-1.159	-0.039	0.389	-0.236	-0.942	0.543	2.298	-0.262	0.287	0.017	0.783	0.025	0.319	1.116	1.182	1.847	-0.276	-0.566	-1.927	-0.249	-0.616	0.202
4	1.139	-1.661	0.620	0.525	-2.274	-0.894	-0.014	-1.510	-0.851	1.320	0.344	0.020	-1.289	-0.621	-0.278	1.588	-0.995	1.450	-0.105	-0.968	2.402	0.821	-0.876	0.535	0.004	0.332	1.778	-2.347
0	-0.473	0.233	0.252	-0.082	-0.205	-1.364	-1.091	-0.614	-1.009	-0.573	-0.076	0.088	0.562	0.157	0.119	0.536	-0.917	-0.833	-0.373	-0.697	-1.753	0.576	-0.998	1.812	0.165	-1.502	0.667	0.033
2	3.031	-0.447	0.214	-0.631	-0.167	-0.974	-1.098	-1.805	-1.083	0.233	-0.313	-0.220	-0.450	0.154	0.093	0.031	-0.326	0.730	-2.007	-0.764	-0.798	0.646	-0.539	-0.973	0.173	0.800	0.739	0.929
4	1.508	-0.409	0.590	-0.102	-1.289	0.735	-1.095	0.022	-0.342	0.893	-1.058	0.391	-0.840	-0.511	-3.635	2.092	0.551	-0.767	-1.125	-0.496	0.717	-1.892	-0.142	1.771	-1.134	0.080	2.203	0.632
0	-0.248	1.041	0.106	0.374	0.063	1.631	-0.817	-0.138	0.188	-0.996	0.126	0.030	0.114	0.118	-0.672	-1.625	0.183	-0.893	-0.092	-0.748	-1.481	0.361	0.700	1.103	-0.447	0.040	0.341	1.021
2	-0.353	-0.112	0.688	-0.696	-1.057	-0.536	2.464	0.157	0.400	-0.255	1.733	0.860	-1.041	0.158	-0.387	0.411	0.997	-1.223	0.359	-0.807	1.416	0.966	-1.990	-1.127	-1.344	-0.062	0.301	0.791
3	-1.093	1.384	-0.093	0.395	0.322	-0.773	0.955	1.285	1.368	-1.988	-0.114	-0.879	1.086	1.128	1.226	-0.427	1.295	0.569	-0.127	1.389	0.779	-2.074	-1.487	-0.656	0.224	1.595	1.405	-0.216
3	-0.273	0.810	-1.009	1.489	-2.060	0.598	0.817	0.692	1.096	-0.212	1.253	-0.691	-0.607	2.069	0.177	0.952	0.496	0.723	-2.005	0.376	0.016	0.973	-0.796	1.193	-1.206	-0.452	-1.578	-1.081
2	2.064	0.991	0.668	0.854	1.081	0.910	0.328	0.345	0.232	-0.838	-0.439	1.932	-0.261	0.553	-1.844	-0.554	-0.288	0.718	-0.330	0.954	0.017	0.867	-0.620	0.802	-0.211	0.730	-2.119	-0.895
0	-0.668	0.268	-1.219	-0.873	-0.296	0.059	-0.633	0.997	-0.003	-0.942	0.276	1.156	-0.657	-0.526	0.872	0.738	-0.217	-0.536	-1.575	0.078	0.812	-1.522	0.477	-1.512	1.351	-0.375	-0.119	-0.786
0	-0.970	-0.711	0.956	0.570	1.011	-0.097	0.791	-0.719	0.870	0.678	-0.863	-0.495	-0.279	0.602	-0.075	-0.188	-1.216	0.518	-0.298	-0.608	-0.843	0.174	1.051	-1.566	-0.657	-0.645	1.637	0.259
2	0.302	-1.458	-1.085	0.899	-0.664	-0.568	-0.395	1.213	1.263	2.337	0.856	1.578	-0.705	-1.409	0.606	-0.192	1.668	-0.383	-0.613	-0.296	-0.042	0.033	0.150	1.347	-1.151	0.885	0.699	0.319
2	1.541	-1.093	-0.138	-0.974	-0.688	0.691	0.168	-0.477	1.936	-0.183	0.456	-1.565	-0.751	-0.749	2.009	-1.032	0.588	0.549	1.221	-0.456	0.945	-1.173	0.163	1.309	-0.961	-0.063	1.134	-0.577
4	-0.309	-2.105	0.138	-1.886	0.053	0.865	-0.477	1.677	-1.461	1.191	0.675	-1.716	2.711	-0.064	-0.877	-1.407	-0.220	-0.127	0.103	-0.298	0.633	-0.388	-1.935	-0.149	-2.367	0.354	-0.979	0.163
1	-1.105	-0.291	0.326	1.261	0.361	0.132	-0.928	0.902	-0.278	-1.410	-0.885	0.684	0.716	-2.681	-0.092	-1.293	0.396	0.588	-1.074	0.010	0.836	1.024	-0.845	1.079	0.258	-0.493	-0.091	0.800
1	-0.636	-0.822	0.802	-0.018	0.225	2.313	-0.976	0.409	0.179	1.225	-2.080	-0.434	0.586	0.044	0.136	-0.683	0.597	1.193	1.676	0.119	-0.029	0.272	-0.811	-0.295	-0.872	0.406	-0.692	0.083
4	0.204	-0.797	0.723	-3.145	-0.122	1.874	0.047	1.286	-1.749	1.917	-0.223	-0.166	-2.014	-0.893	-0.418	-1.386	0.158	0.477	-0.484	-1.267	-0.340	0.616	-0.984	0.324	1.152	0.128	1.223	-0.373
2	0.802	-1.794	0.754	0.789	-0.227	-1.219	0.043	-0.211	-0.255	-1.795	0.093	-1.687	1.070	-1.564	0.119	0.148	-0.984	-0.440	-0.620	0.112	-0.866	2.344	-1.051	-0.420	-0.406	-1.082	-0.581	-0.365
2	0.674	1.404	1.039	-2.410	-0.706	0.149	0.763	-0.357	-0.395	0.223	-0.867	-0.652	0.160	-0.039	-1.163	0.262	0.416	1.377	-0.043	1.135	-2.027	-0.056	-0.500	-0.494	0.428	-1.826	-1.689	0.591
3	-0.157	0.638	2.436	0.028	0.083	-0.699	0.090	1.602	-0.061	-1.411	-0.270	-1.651	0.217	-0.556	1.153	0.301	0.397	0.060	-0.845	1.009	0.507	-2.077	-0.317	0.189	-2.880	-0.156	0.327	0.884
0	-0.499	-0.404	0.737	-0.264	-1.163	-0.012	0.215	-0.530	1.182	-1.089	0.002	0.462	0.923	-1.102	0.476	0.298	-0.969	0.780	-0.343	-0.329	0.358	0.250	-0.732	-1.780	0.105	-0.549	-0.021	-0.326
3	-0.080	0.763	1.063	0.062	-0.848	-1.003	0.377	0.877	-0.458	-0.765	-0.516	0.150	0.779	0.373	0.007	1.390	2.723	0.012	1.607	-0.687	1.143	-0.823	-0.354	-0.040	-1.923	-1.823	-0.851	1.324
0	-1.568	-0.357	-1.458	-0.588	0.917	1.231	0.214	-0.570	1.588	-0.584	-1.136	0.696	0.458	-0.543	0.100	0.442	0.204	0.459	-0.506	0.526	0.018	-0.472	-0.246	-0.098	-1.445	-0.637	0.065	-1.351
1	0.504	1.369	0.265	-0.076	0.868	-1.945	-0.856	0.299	-1.001	0.554	-0.495	0.706	-0.724	0.336	-1.214	0.134	1.941	-0.830	-0.226	-0.977	-0.226	-1.544	-1.433	0.032	-1.006	0.103	0.745	-0.281
2	-0.229	-1.171	-0.115	1.036	1.206	-1.461	-0.767	0.223	-0.034	-1.600	-1.438	-1.068	-1.771	-0.458	1.194	-0.666	1.082	0.030	-0.183	-1.666	1.170	0.116	-1.600	0.382	-0.588	0.061	0.240	1.216
4	1.081	-0.216	0.816	1.468	0.244	0.810	2.064	-0.010	0.685	0.644	-1.084	1.002	-2.414	2.154	-1.102	1.121	-0.248	-0.608	-0.980	0.603	1.326	-0.462	0.223	0.789	0.228	-0.247	-0.178	-2.215
2	0.223	1.254	0.803	-0.799	0.129	0.734	1.167	2.725	-0.889	0.704	0.936	0.570	0.169	-0.216	0.077	0.338	0.338	1.134	0.150	0.510	1.282	0.594	1.140	-0.030	-0.020	-2.228	0.394	-1.078
4	1.394	0.971	-0.368	-0.208	-1.976	-0.607	0.044	-0.082	-1.766	0.744	3.977	-2.220	1.165	1.331	0.147	0.310	0.581	1.249	1.017	-0.262	-0.835	0.758	1.377	1.207	-1.663	1.194	0.307	0.573
2	-0.142	-0.057	-1.150	0.529	0.131	-0.422	0.856	-1.343	-0.741	0.011	-1.603	-0.981	0.218	0.828	-2.626	-1.475	0.142	0.175	-1.072	2.172	1.322	-0.130	-0.102	0.326	0.919	-0.615	0.977	-0.406
4	1.265	0.628	0.066	2.395	0.502	2.715	-0.468	-0.036	-0.790	0.076	-0.239	3.070	-0.272	1.086	-0.056	0.612	0.312	0.419	-0.023	-1.719	0.880	-1.900	1.434	0.515	0.257	0.022	1.295	1.322
4	1.293	-1.666	1.805	1.397	-0.631	-1.117	1.053	-1.370	-0.668	-1.315	0.006	1.465	0.375	1.018	-0.352	0.097	-1.226	-0.097	-0.746	-0.160	-0.229	-0.314	2.108	1.768	1.416	1.795	1.419	-0.022
2	0.118	-0.213	1.142	0.546	-0.630	0.173	-0.275	1.561	-1.002	-0.985	-2.470	-0.601	-0.247	-1.377	-1.083	0.949	-1.182	-0.060	0.131	1.188	0.039	1.099	0.997	-0.552	-0.175	1.164	-1.381	-0.115
2	-1.275	1.622	0.888	-1.878	0.329	-0.555	0.166	0.380	-0.540	-0.285	-0.638	0.259	-0.182	0.326	-0.297	-1.700	-0.143	0.578	0.972	-1.790	-0.013	1.108	-0.562	1.230	-2.174	-0.966	-1.243	0.047
1	1.654	1.299	-1.060	-0.018	0.329	-0.607	-0.907	0.237	0.660	0.031	-0.171	-0.184	-1.132	0.702	0.206	0.125	0.478	2.632	1.884	0.451	-0.617	0.862	-0.222	0.131	0.849	0.513	0.192	0.583
0	-0.529	0.922	2.180	1.523	1.102	-1.091	1.020	0.945	0.131	-1.437	-1.184	0.355	-0.774	-0.485	-0.315	-0.314	0.609	0.012	-0.307	-0.755	-0.981	-0.072	-0.840	0.299	-0.817	0.567	-0.421	-0.430
0	-0.510	-0.381	2.037	-0.952	-0.603	-0.342	0.527	-0.069	-0.667	0.624	1.356	-1.623	-0.682	0.512	-1.233	-0.155	1.271	0.623	0.521	0.747	0.325	-0.337	0.965	-0.476	-0.162	-1.656	-0.478	0.079
2	-0.019	-1.929	-0.143	-1.344	0.659	-1.561	1.013	-0.409	-0.543	0.294	-0.866	0.279	-0.732	-0.557	0.405	-1.139	-1.264	0.248	-0.027	0.169	0.328	0.057	0.608	0.097	-2.007	-1.748	1.928	0.000
0	0.390	0.159	0.405	0.285	1.974	0.015	1.174	0.781	-0.447	-0.923	-0.318	-0.106	-0.431	-0.103	-0.839	-0.355	0.050	-0.135	0.237	-0.463	-0.547	0.118	0.807	-0.054	0.231	0.249	-0.087	0.659
4	0.498	-1.472	-0.836	-0.387	0.562	-0.553	-0.792	-0.404	1.414	1.927	0.198	-2.535	0.867	-1.071	0.423	-1.411	-1.135	-0.064	0.397	-2.486	-0.946	0.868	-0.804	-1.103	-0.414	1.609	0.851	0.351
1	-0.516	1.167	1.385	0.693	0.408	1.001	-0.415	0.693	-0.797	1.618	1.043	0.658	-0.342	0.693	-0.019	-0.556	0.585	-1.902	0.887	-1.030	0.733	-1.490	-0.414	0.454	0.871	-0.691	-0.925	1.022
2	-0.509	0.202	0.147	-0.572	1.202	-0.646	-1.486	1.387	-1.068	-1.218	1.358	1.055	0.252	-0.694	-1.850	1.501	0.735	-0.540	0.315	-1.358	-1.345	-1.234	-0.566	-0.655	-0.550	0.774	-0.423	-0.355
3	-0.847	0.650	-1.981	1.562	-0.892	0.169	0.811	0.588	-0.638	-0.725	-1.889	-0.707	-1.182	0.436	0.827	0.734	-0.784	0.651	-0.040	-1.745	-1.792	0.478	0.470	-1.944	-1.537	-1.219	1.066	-0.408
1	0.016	-0.868	-0.611	-0.631	-0.552	0.668	1.176	-1.236	-0.005	0.294	0.013	2.122	-0.225	-1.293	-0.594	0.176	0.414	-0.434	0.160	1.454	1.919	1.310	1.069	0.728	-0.159	-0.099	0.915	0.894
0	0.497	-0.133	0.378	-1.069	0.944	-0.567	1.679	-0.323	-0.450	-0.197	0.586	1.446	0.358	2.137	-0.822	-0.204	-1.108	-0.504	-0.660	-1.467	0.935	0.592	-0.400	0.321	-0.413	-0.224	0.506	-0.017
2	1.073	0.618	1.867	-2.095	-0.998	-0.701	-1.376	0.113	0.160	1.975	0.904	-0.508	0.494	-1.827	0.142	0.089	-0.902	-0.201	-0.693	-0.933	0.674	1.034	0.510	-0.438	-0.663	-0.407	-0.220	-0.872
0	-0.705	0.242	0.852	-1.263	-0.007	0.172	-0.253	-1.011	0.015	-1.922	-0.032	1.094	-1.815	0.150	0.355	-0.010	0.091	-0.457	1.509	0.124	0.453	-0.574	-0.599	-0.683	0.491	0.348	-0.590	0.403
3	-1.688	0.240	0.880	-0.080	1.915	-1.082	-1.208	-0.664	-0.702	0.526	-0.422	-1.548	0.892	-1.760	-1.071	-1.623	0.207	0.186	1.916	0.914	1.442	0.289	-0.977	0.128	0.592	0.704	-0.472	0.489
2	-0.269	0.094	0.144	-1.952	-0.230	0.210	-0.908	1.727	-1.126	-1.015	0.692	0.279	-0.452	1.007	0.244	1.849	-1.778	-0.522	1.654	0.480	-0.105	-0.403	0.350	-1.145	-1.434	0.563	0.855	0.941
0	0.496	0.796	0.403	-0.003	-1.290	-2.011	0.027	1.226	-1.125	0.362	0.512	0.407	-0.963	-1.721	-0.945	0.108	-0.735	-0.204	-0.250	-0.340	0.157	-0.993	0.572	-0.994	0.203	-0.588	-0.662	-0.065
2	0.455	-0.253	0.297	1.382	0.784	-1.163	0.587	0.454	1.164	0.033	-0.369	-1.368	-0.695	1.208	0.198	-0.100	1.296	1.090	-0.736	1.201	-1.659	0.460	0.341	1.150	0.381	-0.245	-0.166	2.693
1	-0.449	1.103	-0.587	-0.962	-1.690	-0.657	1.205	0.276	-0.023	1.881	0.989	0.487	-1.281	0.569	-1.031	0.081	-1.367	0.073	0.290	-1.478	-1.140	0.367	1.071	0.073	-0.536	-1.176	-1.276	-0.146
2	0.857	-1.054	0.835	1.644	0.618	-1.234	0.821	-0.490	-0.523	0.135	-0.247	-0.464	0.686	0.116	-1.912	1.023	1.199	0.601	0.660	-0.222	-1.196	0.178	1.548	0.273	1.662	1.710	-0.036	-0.464
1	-1.334	0.173	-1.268	-0.350	-0.349	0.770	0.040	0.706	-1.196	-0.108	0.530	1.242	-1.139	-0.841	0.505	1.612	0.286	-1.110	-1.090	0.135	0.358	-0.221	-1.079	1.101	-0.349	0.527	-1.773	1.201
4	0.754	-0.182	-0.290	0.113	0.972	-0.096	-1.625	-0.607	-2.902	-0.471	-0.473	-0.307	0.517	1.752	-0.827	0.406	-1.614	0.432	0.143	2.493	-0.363	-0.080	-1.269	1.395	-0.938	0.952	1.519	-1.512
3	1.580	-0.390	0.853	0.167	-1.075	-0.164	-0.032	-0.636	-1.607	-0.412	-1.495	0.542	0.549	-1.275	0.082	-1.344	-0.362	-0.669	0.480	-1.619	0.983	1.228	-0.144	-1.345	-2.093	1.095	1.984	0.044
4	0.563	1.166	-0.506	3.223	1.420	0.272	-0.182	-0.555	1.661	0.210	-1.439	-1.712	0.112	0.134	-0.917	-1.514	-1.963	-0.759	-0.363	0.692	-0.130	1.064	0.605	0.513	0.979	-1.387	-0.536	2.401
